売上日,品番,商品名,数量,売上単価,仕入単価,粗利,受注番号
2023/5/3 18:00,OBAPOLLO-IV-L,マックホール■APOLLO フルフェイスヘルメット アポロ/アイボリー McHAL Enterprises Inc.,1,44000,25058,43,76233
2023/5/3 18:00,022-0186G-DL-JP,【日本仕様】バッテリーチャージャー パワーテンダー5Amp 022-0186G-DL-JP,1,16330,11040,32,249-3925175-8189442
2023/5/3 18:00,,送料,1,600,,,76213
2023/5/3 18:00,,ポイント,1,-244,,,76213
2023/5/3 18:00,PV-M8-ETC,パインバレーオリジナル■ETC車載器バッテリーケース格納ブラケット 2018年以降ソフテイル全車種対応 [PV-M8SOFTAIL-ETC],1,5590,1000,82,76213
2023/5/3 18:00,,ポイント,1,-63,,,410178-20230502-0467120129
2023/5/3 18:00,Lid-2003-B,LIDLOX ヘルメット盗難防止 スマートヘルメットロック 04年以降スポーツスター用 6mmボルト3種付属 国産車にも使用可 リッドロックス マットブラック ユニバーサルヘルメットロック 防犯,1,9780,4171,57,410178-20230502-0467120129
2023/5/3 18:00,TJ094566,【ゴールデンセール】TRIJYA■トライジャ タンクストレッチ専用 ガンファイターシート ダイヤモンドステッチ (コンチョ：ブラック) 【18年以降 FXBR/S】,1,78000,79376,-2,76289
2023/5/3 18:00,,ポイント,1,-1173,,,76289
2023/5/3 18:00,SPRINT-WP-SS,170-0440-WP S&S■【ウォータープルーフフィルターセット】ミニティアドロップ ステルスエアクリーナー ブラック 07年〜22年スポーツスター用 [170-0440-WP] 【1個】 | スプリントフィルター■ウォータープルーフフィルターS&Sステルスエアクリーナーキット専用品,1,8763,7392,16,76209
2023/5/3 18:00,170-0440B,170-0440-WP S&S■【ウォータープルーフフィルターセット】ミニティアドロップ ステルスエアクリーナー ブラック 07年〜22年スポーツスター用 [170-0440-WP] 【1個】 | S&S■ミニティアドロップ ステルスエアクリーナー ブラック 07年～22年スポーツスター用 [170-0440B][1010-2611][484084],1,57137,37409,35,76209
2023/5/3 18:00,1801-0677,バンス＆ハインズ■2014年〜22年スポーツスター ツインスラッシュ スリップオン マフラー　ブラック Vance&Hines Twin Slash [1801-0677][VH0151],1,69840,72655,-4,76209
2023/5/3 18:00,FG-SS-M8,【熱対策】フルゲイン■太ももを熱から守る ヒートガード 無塗装 18以降ソフテイル用　ヒートシールド [FG-SS-M8],1,19800,15840,20,76271
2023/5/3 18:00,,手数料,1,432,,,76271
2023/5/3 18:00,,送料,1,600,,,76271
2023/5/3 18:00,,ポイント,1,-802,,,76271
2023/5/3 18:00,PV-PT3Y,パインバレーオリジナル■新車ハーレーが踊って喜ぶ添加剤【新車3年間専用エンジンオイル添加剤】［PV-PT3Y］,1,3480,458,87,76281
2023/5/3 18:00,,送料,1,600,,,76281
2023/5/3 18:00,,ポイント,1,-180,,,76281
2023/5/3 18:00,600-088,【ゴールデンセール】アレンネス■クロスファイアー モンスターサッカー エアクリーナー クローム 【M8ソフテイル・ツーリング】,1,55000,63151,-15,76280
2023/5/2 18:09,,ポイント,1,-76,,,76159
2023/5/2 18:09,OBSHORTY4-PVG-BCC-M,パインバレー＆オーシャンビートル■BEETLE SHORTY4 ビンテージスタイル ハーフキャップヘルメット ショーティー4/スレートグレー/ブラックチンカップ,1,36300,,,76159
2023/5/2 18:09,,送料,1,600,,,76160
2023/5/2 18:09,OP-5L,オイル交換時の廃油処理箱■オイルパック [OP-5L],1,500,,,76160
2023/5/2 18:09,GS501T-BKSV-L,GANGSTAR SHOWKAI■ 3rdモデル Tシャツ極厚10.2oz ブラックボディ×シルバーロゴ 【L】 3rd Model T-shirt 10.2oz Black Silverlogo,1,7260,,,410178-20230501-0217420002
2023/5/2 18:09,,送料,1,600,,,76164
2023/5/2 18:09,PV-PT2050,パインバレーオリジナル■【ハーレー専用】100%化学合成プラチナ・エンジンオイル [PV-PT2050],3,3300,1342,59,76164
2023/5/2 18:09,,手数料,1,330,,,75782
2023/5/2 18:09,PV-G80140,PV-OILSETBK-M8S-BK パインバレーオリジナル■プラチナブラック オイルセット 18年以降ソフテイル用 ブラックフィルター 【1個】 | パインバレーオリジナル■【ハーレー専用】プラチナ・ギアオイル（トランスミッション用） [PV-G80140]プラチナオイル,1,4975,1572,68,75782
2023/5/2 18:09,PV-PTBK,PV-OILSETBK-M8S-BK パインバレーオリジナル■プラチナブラック オイルセット 18年以降ソフテイル用 ブラックフィルター 【1個】 | パインバレーオリジナル■プラチナブラック エンジンオイル【添加剤なし】,5,2960,1075,64,75782
2023/5/2 18:09,PV-PTBK-ADD,PV-OILSETBK-M8S-BK パインバレーオリジナル■プラチナブラック オイルセット 18年以降ソフテイル用 ブラックフィルター 【1個】 | パインバレーオリジナル■【ハーレー専用】プラチナブラック・エンジンオイル用　タングステン添加剤,1,0,504,,75782
2023/5/2 18:09,PV-PM2050,PV-OILSETBK-M8S-BK パインバレーオリジナル■プラチナブラック オイルセット 18年以降ソフテイル用 ブラックフィルター 【1個】 | パインバレーオリジナル■【ハーレー専用】100%化学合成プラチナ・プライマリーオイル [PV-PM2050]プラチナオイル,1,2994,784,74,75782
2023/5/2 18:09,62700296,PV-OILSETBK-M8S-BK パインバレーオリジナル■プラチナブラック オイルセット 18年以降ソフテイル用 ブラックフィルター 【1個】 | ハーレー純正■スーパープレミアム5 オイルフィルターエレメント ブラック【ミルウォーキーエイト】,1,3905,1914,51,75782
2023/5/2 18:09,OP-5L,PV-OILSETBK-M8S-BK パインバレーオリジナル■プラチナブラック オイルセット 18年以降ソフテイル用 ブラックフィルター 【1個】 | オイル交換時の廃油処理箱■オイルパック [OP-5L],2,569,,,75782
2023/5/2 18:09,11105,PV-OILSETBK-M8S-BK パインバレーオリジナル■プラチナブラック オイルセット 18年以降ソフテイル用 ブラックフィルター 【1個】 | ハーレー純正■オイルドレイン　Oリング [11105] - 生産待ち(納期未定),3,273,13,95,75782
2023/5/2 18:09,11105,PV-OILSETBK-XL-BK パインバレーオリジナル■プラチナブラック オイルセット 04年〜22年スポーツスター用 ブラックフィルター 【1個】 | ハーレー純正■オイルドレイン　Oリング [11105] - 生産待ち(納期未定),1,275,13,95,75782
2023/5/2 18:09,PV-PTBK,PV-OILSETBK-XL-BK パインバレーオリジナル■プラチナブラック オイルセット 04年〜22年スポーツスター用 ブラックフィルター 【1個】 | パインバレーオリジナル■プラチナブラック エンジンオイル【添加剤なし】,3,2983,1075,64,75782
2023/5/2 18:09,PV-PTBK-ADD,PV-OILSETBK-XL-BK パインバレーオリジナル■プラチナブラック オイルセット 04年〜22年スポーツスター用 ブラックフィルター 【1個】 | パインバレーオリジナル■【ハーレー専用】プラチナブラック・エンジンオイル用　タングステン添加剤,1,0,504,,75782
2023/5/2 18:09,PV-PM2050,PV-OILSETBK-XL-BK パインバレーオリジナル■プラチナブラック オイルセット 04年〜22年スポーツスター用 ブラックフィルター 【1個】 | パインバレーオリジナル■【ハーレー専用】100%化学合成プラチナ・プライマリーオイル [PV-PM2050]プラチナオイル,1,3018,784,74,75782
2023/5/2 18:09,63805-80A,PV-OILSETBK-XL-BK パインバレーオリジナル■プラチナブラック オイルセット 04年〜22年スポーツスター用 ブラックフィルター 【1個】 | ハーレー純正■オイルフィルター　ブラック　ロング [63805-80A],1,3133,1820,42,75782
2023/5/2 18:09,OP-5L,PV-OILSETBK-XL-BK パインバレーオリジナル■プラチナブラック オイルセット 04年〜22年スポーツスター用 ブラックフィルター 【1個】 | オイル交換時の廃油処理箱■オイルパック [OP-5L],1,574,,,75782
2023/5/2 18:09,PV-PTSHOT,パインバレーオリジナル■ プラチナショット (1本) ハーレーが踊り狂う添加剤,1,5970,0,100,410178-20230501-0807819781
2023/5/2 18:09,7121934,BELL■ブルーザー フリーライド マットグレー/ブラック,1,38300,0,100,76139
2023/5/2 18:09,482101,XKGLOW■XKクローム LEDアプリコントロール ミニキット  [482101],1,0,0,,2.02305E+16
2023/5/2 18:09,,手数料,1,330,,,76060
2023/5/2 18:09,,送料,1,600,,,76060
2023/5/2 18:09,HRD-BREAK-IN,HRDパフォーマンス■HRD BREAK-IN OIL 慣らし運転用エンジンオイル添加剤（1本 50g） 主成分MoDTC（有機モリブデン） ［HRD-BREAK-IN］,2,3490,1800,48,76060
2023/5/2 18:09,,送料,1,600,,,76141
2023/5/2 18:09,SM-HDFLRB-B,スピードマーチャント■ソリッドライザーブッシュ ブラック 18年以降ソフテイル 99年以降ツーリング SPEED MERCHANT SOLID RISER BUSHINGS BLACK [SM-HDFLRB-B][0602-0956],1,7800,8151,-5,76141
2023/5/2 18:09,,送料,1,600,,,76134
2023/5/2 18:09,PV-PTBK-ADD,PV-PTBK-3 パインバレーオリジナル■【最初からドス黒い？史上最強のエンジンオイル】プラチナブラック エンジンオイル 【1個】 | パインバレーオリジナル■【ハーレー専用】プラチナブラック・エンジンオイル用　タングステン添加剤,1,0,504,,76134
2023/5/2 18:09,PV-PTBK,PV-PTBK-3 パインバレーオリジナル■【最初からドス黒い？史上最強のエンジンオイル】プラチナブラック エンジンオイル 【1個】 | パインバレーオリジナル■プラチナブラック エンジンオイル【添加剤なし】,3,3927,1075,73,76134
2023/5/2 18:09,,送料,1,600,,,76163
2023/5/2 18:09,07-124,アレンネス■10ゲージ コンフォートグリップ ブラック 【ケーブルスロットル用】,1,26000,22891,12,76163
2023/5/2 18:09,,送料,1,900,,,76184
2023/5/2 18:09,MOT20W50,MOTUL■モチュール 7100 4T 20W50 [MOT20W50],3,2590,1821,30,76184
2023/5/2 18:09,MOTTRANS,MOTUL■モチュール TRANSOIL プライマリー用オイル [MOTTRANS],1,1590,0,100,76184
2023/5/2 18:09,MOT80W90,MOTUL■モチュール GEARBOX 80W90 [MOT80W90],1,2890,0,100,76184
2023/5/2 18:09,,送料,1,600,,,66313
2023/5/2 18:09,,ポイント,1,-1707,,,66313
2023/5/2 18:09,DS-3713-0044,CYCLE CARE■エンジンエンハンサー Formula B,1,2790,237,92,66313
2023/5/2 18:09,93600076,ハーレー純正■ホイール＆タイヤクリーナー  [93600076],1,2330,0,100,66313
2023/5/2 18:09,202607K,フリースピリッツ■スプリンガー用ユニバーサルラバーマウントライザー ブラック,1,36900,17514,53,75415
2023/5/2 18:09,,送料,1,164,,,76166
2023/5/2 18:09,DNB3-3-8W,DEEN TOOLS■ディーン 3/8インチ 12ポイントソケット（差込角 3/8sq 9.5mm）,1,650,422,35,76166
2023/5/2 18:09,PV-PT2050,パインバレーオリジナル■ 【ハーレー専用】 100%化学合成 プラチナ エンジンオイル (1L) 20W50 プラチナオイル 国産 ハーレーダビッドソン,3,3630,1342,63,410178-20230501-0593119898
2023/5/2 18:09,,送料,1,600,,,46372-fk-1
2023/5/2 18:09,PV-PT3Y,"PV-PT3Y-3 パインバレーオリジナル■新車ハーレーが踊って喜ぶ添加剤【新車3年間専用エンジンオイル添加剤】［PV-PT3Y］ 【1個】 | パインバレーオリジナル■新車ハーレーが踊って喜ぶプラチナ添加剤【新車3年間専用エンジンオイル添加剤】［PV-PT3Y］ - 1本　3,480円",3,2990,458,85,46372-fk-1
2023/5/2 18:09,henso,返送用伝票,1,0,,,46372-fk-1
2023/5/2 18:09,,送料,1,600,,,20230402112930888-fk-20
2023/5/2 18:09,PV-AK-O2C-BF,パインバレーオリジナル■ O2センサーキャンセラー 【21年以降 ツーリング・トライク用・スポーツスターS用】,2,4050,2400,41,20230402112930888-fk-20
2023/5/2 18:09,,送料,1,600,,,76167
2023/5/2 18:09,,ポイント,1,-1316,,,76167
2023/5/2 18:09,62700296,ハーレー純正■スーパープレミアム5 オイルフィルターエレメント ブラック【ミルウォーキーエイト】,1,3430,1914,44,76167
2023/5/2 18:09,,送料,1,164,,,76105
2023/5/2 18:09,,ポイント,1,-304,,,76105
2023/5/2 18:09,PV-M8-ABL,パインバレーオリジナル■M8ソフテイル ミッドコン用 ブレーキペダル高さ調整式 アジャスタブルブレーキリンケージ,1,13000,,,76105
2023/5/2 18:09,,送料,1,600,,,64376
2023/5/2 18:09,,ポイント,1,-3520,,,64376
2023/5/2 18:09,R-4527625115200,RIDEZ■ライズ ティアドロップライザー2 スモーク (ジェットヘルメット用),1,6930,4505,35,64376
2023/5/2 18:09,,送料,1,600,,,76150
2023/5/2 18:09,SV1-07-3301-3505,スラッシンサプライ■ ステルスグローブ フレイム GLOVE STLTH FLAME,1,4700,4543,3,76150
2023/5/2 18:09,,送料,1,600,,,76124
2023/5/2 18:09,1603-0333,スラッシンサプライ■シフターペグ ブラック THRASHIN SUPPLY PEG SHIFTER 2.125inch BLACK [1603-0333][TSC-2100-1],1,8150,4196,49,76124
2023/5/2 18:09,,送料,1,164,,,410178-20230502-0345920148
2023/5/2 18:09,,ポイント,1,-54,,,410178-20230502-0345920148
2023/5/2 18:09,AH-12,トゥーホイールクール■ エアーヘッド ベンチレーションライナー (メイサイ) TWO WHEEL COOL Airhead Ventilation Liner MEISAI,1,3490,2057,41,410178-20230502-0345920148
2023/5/2 18:09,583390,スコーピオン■コバートX ソリッドマットブラック SCORPION COVERT-X HELMET SOLOD MATT BLACK ECE規格,1,33000,12549,62,76127
2023/5/2 18:09,CFR-FLH014-BA,CFR■ダブルフルートマフラー ブラックボディ×コントラストカットエンドキャップ　95〜16年ツーリング　[FLH014-BA],1,122320,110619,10,76131
2023/5/2 18:08,7002041,モトガジェット■mo.view レース ガラスレス リアビューミラー ステム150mm 右側用,1,16500,10345,37,76136
2023/5/2 18:08,7002040,モトガジェット■mo.view レース ガラスレス リアビューミラー ステム150mm 左側用,1,16500,10345,37,76136
2023/5/2 18:08,99901,デイトナ■ハーレー専用ミラーアダプター ブラック,1,1210,871,28,76136
2023/5/2 18:08,PV-PT3Y,パインバレーオリジナル■新車ハーレーが踊って喜ぶ添加剤【新車3年間専用エンジンオイル添加剤】［PV-PT3Y］,1,3480,458,87,76136
2023/5/2 18:08,PV-PT2050,パインバレーオリジナル■【ハーレー専用】100%化学合成プラチナ・エンジンオイル [PV-PT2050],3,3300,1342,59,76136
2023/5/2 18:08,,送料,1,600,,,76173
2023/5/2 18:08,PV-M8-ETC,パインバレーオリジナル■ETC車載器バッテリーケース格納ブラケット 2018年以降ソフテイル全車種対応 [PV-M8SOFTAIL-ETC],1,5590,1000,82,76173
2023/5/2 18:08,8013387,BELL ベルヘルメット ブリット フラットシールド ダークスモーク ブラウンタブ BELL Helmet Bullitt Shield DARK SMOKE BROWN TAB,1,9990,3479,65,410178-20230502-0216520058
